County,STATE,ZCTA5CE10,INTPTLAT10,INTPTLON10,BUI,PctPark,fips,popDens,propPOC,POC,Race,medAge,totPop,Urban,Covid19,NDVI,propWht,medInc,Arid,Days
Malheur,Oregon,97918,+44.0371142,-117.3510723,168,5.8576019733,41045,3.724938998e-6,0.18425501086694,White majority,White,38.7,4141,Rural,2970.29702970297,0.433,0.81574498913306,43158,0.1761,205
Polk,Arkansas,71944,+34.2428242,-094.3327689,302,0.3253978524,5113,7.465843238e-6,0.2577065351418,White majority,White,39.8,811,Rural,2712.7003699136867,0.753,0.7422934648582,32063,0.9456,217
Oklahoma,Oklahoma,73118,+35.5179676,-097.5287181,91183,4.2048757657,40109,0.001094332264663,0.380066728189111,White majority,White,35.3,14087,Urban,1845.6733158230993,0.459,0.619933271810889,55049,0.5187,223
Polk,Arkansas,71945,+34.4851525,-094.3395650,292,1.8858860814,5113,7.371674862e-6,0.054824561403509,White majority,White,51.5,1368,Rural,365.4970760233918,0.775,0.945175438596491,36420,0.9841,217
Oklahoma,Oklahoma,73119,+35.4220070,-097.5661255,55907,4.4618948042,40109,0.002041997412838,0.758585261060432,POC majority,Hispanic,27.6,32119,Urban,4143.964631526511,0.492,0.241414738939568,34031,0.5174,223
Garland,Arkansas,71949,+34.6990852,-093.2207979,121,42.869119682,5051,3.9382977e-6,0.018387553041018,White majority,White,37.4,2121,Rural,707.2135785007072,0.768,0.981612446958982,38373,0.9586,221
Pike,Arkansas,71950,+34.2561582,-093.7180631,204,5.0541439237,5109,9.387313957e-6,0.10913140311804,White majority,White,44.4,898,Rural,556.7928730512249,0.753,0.89086859688196,43500,1.013,212
Oklahoma,Oklahoma,73120,+35.5813161,-097.5736742,60837,6.5628524464,40109,0.001247331797546,0.406782030136144,White majority,White,36.2,35771,Urban,1926.1412876352354,0.478,0.593217969863856,52112,0.5131,223
Oklahoma,Oklahoma,73121,+35.5205166,-097.4395273,8533,1.9266923348,40109,1.36872101638e-4,0.752107925801012,POC majority,Black,50.6,3558,Rural,1939.29173693086,0.655,0.247892074198988,58590,0.5179,223
Oklahoma,Oklahoma,73122,+35.5204840,-097.6134401,68005,5.4622809769,40109,0.001490286742403,0.454844006568145,White majority,White,35.1,12789,Urban,2525.6079443271565,0.493,0.545155993431856,46193,0.5134,223
Oklahoma,Oklahoma,73127,+35.4774218,-097.6531944,50687,4.3194694027,40109,7.99501989212e-4,0.579294978913026,POC majority,Mixed,30.2,25134,Urban,2602.052995941752,0.497,0.420705021086974,35627,0.5008,223
Oklahoma,Oklahoma,73128,+35.4584819,-097.6623814,32313,0.0762588277,40109,2.77795572708e-4,0.332352322892579,White majority,White,33,4757,Rural,2669.749842337608,0.478,0.667647677107421,76469,0.5046,223
Oklahoma,Oklahoma,73129,+35.4314777,-097.4842815,32378,3.6899674828,40109,6.06376972451e-4,0.713823112730217,POC majority,Hispanic,30.5,19764,Urban,3688.524590163934,0.471,0.286176887269783,31343,0.5288,223
Polk,Arkansas,71953,+34.6080155,-094.1971930,407,12.702677095,5113,8.391739382e-6,0.091118468403627,White majority,White,44.7,13894,Rural,921.2609759608465,0.785,0.908881531596373,37822,0.9637,217
Oklahoma,Oklahoma,73130,+35.4586519,-097.3455861,32454,1.6634827633,40109,7.98143398524e-4,0.330324208891477,White majority,White,39.6,20604,Urban,1965.6377402446128,0.598,0.669675791108523,61271,0.5369,223
Oklahoma,Oklahoma,73131,+35.5764578,-097.4692940,11869,0.4765001114,40109,1.22777839136e-4,0.279100183102276,White majority,White,39.7,3823,Rural,1020.1412503269682,0.626,0.720899816897724,75266,0.5129,223
Garland,Arkansas,71956,+34.5986356,-093.1534376,980,13.37994316,5051,2.805401455e-5,0.116320474777448,White majority,White,44.5,1685,Rural,1839.7626112759647,0.768,0.883679525222552,31250,0.9819,221
Oklahoma,Oklahoma,73132,+35.5534001,-097.6333255,73683,4.5314164427,40109,0.001456600545676,0.457746728607397,White majority,White,35,28199,Urban,1907.869073371396,0.464,0.542253271392603,53720,0.5111,223
Oklahoma,Oklahoma,73134,+35.6142175,-097.5683128,62921,1.4518872415,40109,5.17884966347e-4,0.384532567737305,White majority,White,32.3,5573,Urban,2404.4500269154855,0.435,0.615467432262695,53995,0.5103,223
Montgomery,Arkansas,71957,+34.5650238,-093.5747012,597,100,5097,8.578528856e-6,0.066259247346414,White majority,White,54.6,3109,Rural,1801.2222579607592,0.773,0.933740752653586,42399,0.981,177
Oklahoma,Oklahoma,73135,+35.4002683,-097.4330755,36197,0.3993758218,40109,7.59004612244e-4,0.507547169811321,POC majority,Mixed,34.4,22790,Urban,1812.1983326020184,0.494,0.492452830188679,56340,0.5304,223
Oklahoma,Oklahoma,73139,+35.3863767,-097.5256886,74291,3.4096554888,40109,0.001549512996967,0.449581506576325,White majority,White,32.2,17563,Urban,2755.793429368559,0.458,0.550418493423675,42509,0.5235,223
Pike,Arkansas,71958,+34.1233523,-093.6646132,204,4.2919417774,5109,8.821871272e-6,0.155347702318015,White majority,White,47.1,2459,Rural,1220.008133387556,0.746,0.844652297681985,36317,0.9726,212
Oklahoma,Oklahoma,73141,+35.5199620,-097.3944747,5604,2.442681993,40109,9.3406120652e-5,0.416923076923077,White majority,White,42.4,2600,Rural,2076.9230769230767,0.652,0.583076923076923,40293,0.5239,223
Howard,Arkansas,71959,+34.2431655,-093.9315844,110,1.9624231284,5061,2.69276193e-6,0.100702576112412,White majority,White,53.3,427,Rural,1170.96018735363,0.767,0.899297423887588,39712,1.0125,210
Oklahoma,Oklahoma,73142,+35.6164315,-097.6454346,36715,2.505498573,40109,5.64712244523e-4,0.319465808977765,White majority,White,34.5,14302,Rural,2104.6007551391413,0.522,0.680534191022235,75516,0.4912,223
Sumter,Florida,33597,+28.5455315,-082.0805317,168553,10.215994386,12119,2.3979517828e-5,0.207871329352991,White majority,White,45,8207,Rural,121.84720360667724,0.71,0.792128670647009,50385,0.7433,218
Hillsborough,Florida,33598,+27.6934231,-082.2846591,1978,11.005100051,12057,6.5025286581e-5,0.624547349939647,POC majority,Hispanic,34.5,18226,Rural,5563.4807417974325,0.652,0.375452650060353,61650,0.7205,235
Hillsborough,Florida,33602,+27.9535304,-082.4571128,232125,4.298927812,12057,0.002182370703737,0.428968006107294,White majority,White,37.3,14409,Urban,5260.601013255605,0.356,0.571031993892706,71043,0.7051,235
Hillsborough,Florida,33603,+27.9856178,-082.4644389,71038,4.3283486212,12057,0.001964017709758,0.603639992396883,POC majority,Mixed,34.9,21044,Urban,2870.1767724767155,0.508,0.396360007603117,43012,0.7037,235
Hillsborough,Florida,33604,+28.0171543,-082.4553503,61009,7.353723518,12057,0.002006171999304,0.644533471181184,POC majority,Mixed,38.5,38690,Urban,2809.511501680021,0.542,0.355466528818816,40621,0.7082,235
De Witt,Illinois,61842,+40.2387744,-088.6652200,9,1.3356617342,17039,1.0580596231e-5,0.03006967363403,White majority,White,48,2727,Rural,953.4286762009535,0.847,0.96993032636597,60404,0.7867,202
Champaign,Illinois,61843,+40.3172413,-088.3739027,730,0.3459472515,17019,2.4071486623e-5,0.039695945945946,White majority,White,37.8,2368,Rural,1520.2702702702704,0.829,0.960304054054054,62400,0.7949,214
Vermilion,Illinois,61844,+40.1429666,-087.8692075,0,1.1513594632,17183,4.758155722e-6,0.030769230769231,White majority,White,56,715,Rural,1818.181818181818,0.849,0.969230769230769,63393,0.8506,204
Champaign,Illinois,61845,+40.3736206,-088.3968137,140,0,17019,4.911594505e-6,0.007832898172324,White majority,White,52.6,383,Rural,2349.8694516971277,0.837,0.992167101827676,82813,0.7823,214
Vermilion,Illinois,61846,+39.9772517,-087.6075376,1,3.7151141541,17183,4.3418698249e-5,0.047580317202115,White majority,White,41,4918,Rural,569.3371289141927,0.776,0.952419682797885,43750,0.8849,204
Champaign,Illinois,61847,+40.3192929,-088.0112592,495,0.5239945747,17019,1.5364614771e-5,0.038740920096852,White majority,White,42.8,1239,Rural,1049.2332526230832,0.832,0.961259079903148,74792,0.8356,214
Champaign,Illinois,61849,+40.0142263,-087.9673702,348,0.4249955337,17019,1.3426454764e-5,0.003501750875438,White majority,White,42,1999,Rural,500.25012506253125,0.846,0.996498249124562,63295,0.8536,214
Vermilion,Illinois,61850,+39.9310081,-087.7385813,0,0,17183,4.687760865e-6,0.028708133971292,White majority,White,44.8,418,Rural,1435.4066985645934,0.807,0.971291866028708,53929,0.8718,204
Champaign,Illinois,61853,+40.2150586,-088.4211751,2004,7.8498395733,17019,1.11481655228e-4,0.097847078177527,White majority,White,35.5,13981,Rural,1258.8512981904012,0.799,0.902152921822473,90465,0.8078,214
Piatt,Illinois,61854,+40.1998724,-088.5293281,0,0.2612190346,17147,8.616236146e-6,0.055973266499582,White majority,White,44.7,1197,Rural,1420.217209690894,0.845,0.944026733500418,62143,0.7952,203
Piatt,Illinois,61856,+40.0267619,-088.5801176,0,4.2799131369,17147,2.918627953e-5,0.042110603754439,White majority,White,41.8,7884,Urban,799.0867579908676,0.836,0.957889396245561,75665,0.8055,203
Alamance,North Carolina,27201,+36.0341723,-079.4848287,19720,0,37001,2.36726510739e-4,0,White majority,White,32.5,81,Rural,2469.135802469136,0.704,1,80769,0.8049,213
Randolph,North Carolina,27203,+35.7284639,-079.7865270,19636,1.0785924185,37151,3.82628159259e-4,0.455035971223022,White majority,White,36,21684,Rural,3592.5106068990963,0.713,0.544964028776978,34131,0.8219,212
Randolph,North Carolina,27205,+35.6382587,-079.8508662,2480,5.1226949757,37151,5.9568057805e-5,0.176782455022163,White majority,White,41.7,34517,Rural,2004.8092244401307,0.788,0.823217544977837,47008,0.8218,212
Chatham,North Carolina,27207,+35.6076129,-079.3905175,475,0.0745276472,37037,1.4305758833e-5,0.152746903778977,White majority,White,46.1,3149,Rural,3112.0990790727215,0.779,0.847253096221023,55625,0.8186,230
Chatham,North Carolina,27208,+35.5632305,-079.5429277,616,0,37037,1.8340205631e-5,0,White majority,White,46.3,1847,Rural,2382.2414726583647,0.776,1,42128,0.8078,230
Moore,North Carolina,27209,+35.3429989,-079.7532911,2298,32.009308909,37125,3.8835656106e-5,0.598998039642779,POC majority,Mixed,32.8,4591,Rural,7035.5042474406455,0.732,0.401001960357221,42376,0.8116,218
Caswell,North Carolina,27212,+36.4809670,-079.2798562,693,4.8719768867,37033,1.6003768601e-5,0.500498007968127,POC majority,Mixed,39.8,2008,Rural,4880.478087649402,0.788,0.499501992031873,46125,0.8162,207
Guilford,North Carolina,27214,+36.2060550,-079.6711260,4572,7.3167081789,37081,8.6458323962e-5,0.424394319131161,White majority,White,39,10773,Rural,1383.0873479996287,0.758,0.575605680868839,67895,0.8297,218
Alamance,North Carolina,27215,+36.0271285,-079.4918211,15784,1.9944379453,37001,2.55582776959e-4,0.317760411610523,White majority,White,42.6,41204,Urban,2067.760411610523,0.712,0.682239588389477,47420,0.8061,213
Alamance,North Carolina,27217,+36.1909450,-079.3801853,4831,1.3698749568,37001,1.17958359508e-4,0.571098235169041,POC majority,Mixed,38.6,37624,Rural,3901.7648309589626,0.752,0.428901764830959,40114,0.8126,213
Montgomery,North Carolina,27229,+35.2656322,-079.7757333,740,38.125284621,37123,1.41064936e-5,0.513354037267081,POC majority,Mixed,28.5,3220,Rural,6894.409937888199,0.731,0.486645962732919,38604,0.8095,212
Orange,North Carolina,27231,+36.2077199,-079.1694201,702,0.6727173818,37135,2.0858865653e-5,0.442180336220071,White majority,White,47.8,1963,Rural,967.906265919511,0.77,0.557819663779929,65054,0.8237,216
Randolph,North Carolina,27233,+35.8925121,-079.7049800,2385,0.0072232935,37151,5.7496770837e-5,0.040351358770244,White majority,White,44.8,3643,Rural,548.9980785067252,0.769,0.959648641229756,67278,0.8163,212
Guilford,North Carolina,27235,+36.0920281,-080.0114425,8100,1.8419013624,37081,1.29799150555e-4,0.145929339477727,White majority,White,49.1,4557,Rural,1448.3212639894666,0.731,0.854070660522273,89214,0.8134,218
Davidson,North Carolina,27239,+35.6012291,-080.0902800,1493,1.0179978023,37057,2.319759545e-5,0.028127068166777,White majority,White,47.4,9066,Rural,1312.596514449592,0.787,0.971872931833223,48091,0.8138,216
Moore,North Carolina,27242,+35.3296566,-079.6489549,312,0,37125,1.5531033334e-5,0.456221198156682,White majority,White,39.2,2170,Rural,2580.6451612903224,0.736,0.543778801843318,30569,0.8112,218
Orange,North Carolina,27243,+36.0669164,-079.1981478,1527,3.1506873027,37135,4.3179904604e-5,0.232904536222072,White majority,White,48.4,4431,Rural,1489.5057549085984,0.788,0.767095463777928,66975,0.8306,216
Caswell,North Carolina,27244,+36.2153772,-079.4863698,4226,1.312159843,37033,1.18818900813e-4,0.192983585452205,White majority,White,26.7,15535,Rural,1486.964917927261,0.761,0.807016414547795,57511,0.8254,207
Randolph,North Carolina,27248,+35.7832957,-079.7163307,1946,0.5985436624,37151,4.7601449876e-5,0.145681336785126,White majority,White,38.9,4249,Rural,1482.7018121911037,0.789,0.854318663214874,44832,0.8088,212
Guilford,North Carolina,27249,+36.1541407,-079.5823894,4277,1.6171107518,37081,8.3275916528e-5,0.224712782196513,White majority,White,39.9,12447,Rural,1389.8931469430386,0.761,0.775287217803487,54516,0.8189,218
Chatham,North Carolina,27252,+35.5666138,-079.3497583,706,0.15840090540000001,37037,2.2613504448e-5,0.380629732961339,White majority,White,38.8,2509,Rural,557.9912315663611,0.769,0.619370267038661,51854,0.7978,230
Alamance,North Carolina,27253,+35.9661659,-079.3473611,6043,0.7686645241,37001,1.33844468109e-4,0.344715819800943,White majority,White,41.7,30544,Rural,2969.4866422210584,0.757,0.655284180199057,44902,0.8122,213
Alamance,North Carolina,27258,+36.0900248,-079.3858175,6491,0.4306484406,37001,1.590727919e-4,0.277278562259307,White majority,White,38.1,7011,Urban,2310.6546854942235,0.753,0.722721437740693,47336,0.8148,213
Guilford,North Carolina,27260,+35.9544670,-079.9878820,69706,4.5616459523,37081,8.18659578333e-4,0.829393268894841,POC majority,Black,33,25761,Urban,2305.8111098171653,0.584,0.170606731105159,27361,0.8153,218
Guilford,North Carolina,27262,+35.9631296,-080.0416675,43852,2.3239023921,37081,7.15231991697e-4,0.473563312687149,White majority,White,34.7,24379,Urban,2091.9643955863653,0.657,0.526436687312851,39276,0.8085,218
Randolph,North Carolina,27263,+35.9115216,-079.9367987,15708,1.7586653235,37151,2.18095002135e-4,0.30987833666243,White majority,White,41.5,22028,Rural,2015.6164881060467,0.708,0.69012166333757,44454,0.8062,212
Guilford,North Carolina,27265,+36.0123051,-080.0309493,24898,3.3555475446,37081,4.59917567993e-4,0.404256167853368,White majority,White,39.2,50139,Urban,1503.8193821177128,0.7,0.595743832146632,60518,0.8088,218
Orange,North Carolina,27278,+36.0901953,-079.0869286,3768,3.1704526985,37135,9.9232100688e-5,0.2684040838259,White majority,White,43.8,26054,Urban,1320.3346894910571,0.779,0.7315959161741,71657,0.8242,216
Montgomery,North Carolina,27281,+35.1874423,-079.6251154,834,1.7163038806,37123,2.2853505806e-5,0.375121792789867,White majority,White,48.6,3079,Rural,2046.1188697629102,0.688,0.624878207210133,54605,0.8033,212
Guilford,North Carolina,27282,+35.9889567,-079.9282820,24681,9.3738208539,37081,4.99445303472e-4,0.371740958788898,White majority,White,39.7,17835,Urban,1272.7782450238296,0.693,0.628259041211102,68967,0.8072,218
Guilford,North Carolina,27283,+35.9514740,-079.6354182,2072,0.0058631763,37081,4.6643083228e-5,0.081395348837209,White majority,White,43.6,3182,Rural,1319.9245757385293,0.77,0.918604651162791,57880,0.8137,218
Forsyth,North Carolina,27284,+36.1193332,-080.0773421,13216,2.0529918,37067,2.62923033354e-4,0.265488026758311,White majority,White,42.7,54413,Urban,1503.3172219873927,0.716,0.734511973241689,61071,0.8382,224
Rockingham,North Carolina,27288,+36.4976449,-079.7500154,8639,0.371242731,37157,1.35070890807e-4,0.291443285913293,White majority,White,44.4,23689,Urban,1490.1431043944447,0.756,0.708556714086707,37384,0.8438,205
Caswell,North Carolina,27291,+36.4183159,-079.1684283,724,1.6459646006,37033,1.3202194779e-5,0.232276657060519,White majority,White,47.3,1735,Rural,461.09510086455333,0.784,0.767723342939481,68690,0.8114,207
Davidson,North Carolina,27292,+35.7383250,-080.2075465,7266,1.3922138484,37057,1.05290964859e-4,0.26273045978461,White majority,White,42.3,39649,Rural,1795.7577744709827,0.757,0.73726954021539,41315,0.8168,216
Davidson,North Carolina,27295,+35.8717669,-080.3101798,8261,0.3348819043,37057,1.16540072412e-4,0.129833034717354,White majority,White,42.9,38511,Rural,1555.3997559138948,0.752,0.870166965282646,49195,0.8207,216
Randolph,North Carolina,27298,+35.8851152,-079.5675454,2052,1.5195050535,37151,4.084113811e-5,0.207421408674891,White majority,White,43.8,10052,Rural,1571.8265021886193,0.771,0.792578591325109,45095,0.8144,212
Davidson,North Carolina,27299,+35.7523237,-080.3861487,3492,0.0357803127,37057,8.3401224549e-5,0.090159798149706,White majority,White,34.7,5945,Rural,1665.2649285113544,0.751,0.909840201850294,47854,0.8035,216
Guilford,North Carolina,27301,+36.1135101,-079.6656557,5423,1.4595308994,37081,1.02200508017e-4,0.406186267845003,White majority,White,40.9,8826,Rural,1302.9685021527305,0.754,0.593813732154997,62490,0.8171,218
Alamance,North Carolina,27302,+36.1419282,-079.2661997,4717,2.3572970813,37001,1.03559741417e-4,0.321981424148607,White majority,White,37.2,31331,Rural,1512.8786186205355,0.764,0.678018575851393,56230,0.8136,213
Oklahoma,Oklahoma,73145,+35.4190900,-097.3940380,527,0.0090793482,40109,2.17285257749e-4,0.361611229783338,White majority,White,21.7,3277,Urban,1800.4272200183093,0.447,0.638388770216662,56894,0.5376,223
Oklahoma,Oklahoma,73149,+35.3894094,-097.4893275,33830,1.8945729606,40109,3.73956580565e-4,0.457300275482094,White majority,White,35,5082,Urban,2597.4025974025976,0.45,0.542699724517906,36613,0.5272,223
Montgomery,Arkansas,71960,+34.4903385,-093.7113668,180,100,5097,3.931645355e-6,0.071197411003236,White majority,White,46.4,1545,Rural,1553.398058252427,0.793,0.928802588996764,29167,1.0188,177
Oklahoma,Oklahoma,73150,+35.4012377,-097.3298758,5076,0.0581832252,40109,9.7247817449e-5,0.228301886792453,White majority,White,48.3,4770,Rural,1362.6834381551362,0.671,0.771698113207547,81228,0.5346,223
Oklahoma,Oklahoma,73151,+35.5716864,-097.4165392,15032,0,40109,2.48906336853e-4,0.266523374529823,White majority,White,41.7,1861,Rural,1665.7710908113916,0.674,0.733476625470177,166563,0.5223,223
Montgomery,Arkansas,71961,+34.6003154,-093.8383599,182,99.333593938,5097,4.099862006e-6,0.040992448759439,White majority,White,49.8,927,Rural,1078.7486515641856,0.773,0.959007551240561,42500,0.9469,177
Clark,Arkansas,71962,+34.0361950,-093.3227452,81,0,5019,1.226691243e-6,0.279467680608365,White majority,White,56.7,526,Rural,950.5703422053232,0.755,0.720532319391635,37557,0.9294,217
Garland,Arkansas,71964,+34.4241338,-093.2407307,1860,18.200223251,5051,4.1042722435e-5,0.136885245901639,White majority,White,41.5,3660,Rural,1475.4098360655737,0.752,0.863114754098361,58558,0.9824,221
Oklahoma,Oklahoma,73159,+35.3878548,-097.5788345,38041,1.072806496,40109,0.001065848482338,0.501685592618879,POC majority,Mixed,35.1,33816,Rural,2557.96072864916,0.49,0.498314407381121,48618,0.5132,223
Garland,Arkansas,71968,+34.5241714,-093.2904959,780,76.284440889,5051,1.5977991529e-5,0.079911482665355,White majority,White,50.5,4067,Rural,2089.9926235554462,0.766,0.920088517334645,64857,0.9942,221
Montgomery,Arkansas,71970,+34.6689345,-093.4891540,182,100,5097,4.337609376e-6,0.108419838523645,White majority,White,49.7,867,Rural,576.7012687427913,0.765,0.891580161476355,38214,0.9246,177
